"signal_std","wl_side","R_val","RR_r_0.RR_r_1","P_val","Q_val","label"
-0.315174819203224,1.04308893104178,1.00234220588462,-0.441722948230124,-0.57920723337375,-0.678523389286661,0
-0.278579890848979,0.436103787542555,0.000850160966116752,-0.193104591954988,-0.552203093383879,-0.406825857038929,0
-0.892435669123322,0.739596359292168,-0.371923753316895,-0.449014631550094,-0.593913885053318,-0.936199486346003,0
1.77510240931825,2.69062003482539,2.31949325591758,-0.675377328021696,-1.21629263193952,-0.8515784662264,0
-0.439324863007295,0.566172032578103,-0.0197982304936949,-0.23808091194212,-0.327299652606767,-0.301237259769323,0
0.765158886357226,-0.821222581134414,1.67013066648672,-0.430564015861911,-0.102291930502708,-0.0323137410720196,0
-0.2842078792225,1.12980109439881,0.652129692295808,-0.311914959457029,-1.04339193108573,-1.28321706380786,0
-0.807258023998781,0.652884195935135,-0.174629673737049,-0.476285320700997,-0.663705125597788,-0.978523400620344,0
-0.423375368299641,0.132611215792942,0.610627625575091,-0.214217367906752,0.0255668196234234,0.228006106849048,0
-0.454821120449912,0.26267946082849,-0.0536861633989679,-0.459771593244465,-0.136742443108902,0.000329794879930608,0
0.423222315097367,0.8263085226492,1.25777167166512,-0.36462487004974,-0.942559008301997,-0.442788581973048,0
-0.856304527362189,1.34658150279139,-0.422558462862977,-0.251473114684557,-0.600279214193079,-0.830413396241484,0
-0.396000521741494,1.12980109439881,0.574215841878309,-0.350857356088957,-0.860091042357858,-0.968544336952687,0
0.60154244469897,1.34658150279139,1.67990904911438,-1.45134063868753,-0.972521604390316,-1.14074379716143,0
-0.785683939478465,0.956376767684748,-0.278004243558718,-0.421846099949244,-0.495608843758678,-0.806082048796039,0
1.95345603933975,2.86404436153946,2.32476304212758,-0.448772864861766,3.70619965550044,-1.15512509087728,0
-0.204691523222621,1.52000582950546,0.864391122008276,-0.235350247434932,-0.756739007780011,-1.01778155671668,0
-0.204996842638874,0.0892551341144254,-0.0446916884113628,-0.245199690808531,-0.364088043386333,-0.467989379129297,0
-0.302470453575888,0.219323379149974,0.125426564921287,-0.477059567396133,-0.23414940402372,-0.104651097769399,0
-0.276891197034027,0.522815950899587,0.0389034647668239,-0.33508207967556,-0.431284643792611,-0.34992604761828,0
-0.91428344196826,0.869664604327716,-0.38142264618985,-0.37856028052224,-0.530863648559941,-0.803444984754194,0
-0.251085799688915,1.0864450127203,0.991429876571073,-0.430564015861911,-0.749743723703842,-0.972607779871609,0
-0.339856736102624,1.0864450127203,0.781060572084997,-0.273852616986274,-0.864662319530285,-1.15468193657846,0
0.733414864228927,-0.647798254420349,1.5316178114719,-0.330206085147783,-0.492022966919978,-0.659367943526667,0
-0.200501763768084,0.0458990524359093,0.543762863473869,-0.350857356088957,0.179266888202376,0.51387606264492,0
-0.375556941258194,0.956376767684748,0.627253962539261,-0.418870523859292,-0.594661934862213,-0.630668474225975,0
-0.118226798994519,0.0892551341144254,0.279729913557018,-0.444856244510854,-0.292318781906378,-0.142160196373018,0
-0.781249602990085,0.652884195935135,0.0450943632447452,-0.336295562476591,-0.423663170400038,-0.579918540113058,0
