"RR_l_0.RR_l_1","RR_l_1.RR_l_2","signal_mean","signal_std","R_val","P_val","label"
0.960526315789474,1,-0.0890301484319322,0.131553321571386,0.525797176758867,-0.125523436960662,1
1.47222222222222,2.14925373134328,-0.0864837355958078,0.166676000667942,0.71716030500056,-0.133863725958724,1
1.94,0.531914893617021,-0.360110788660996,0.191784575715104,0.503253788494619,-0.101681871950628,1
1,0.986577181208054,-0.250596567740514,0.155502894820426,0.512804045732281,-0.276365364432045,1
0.598591549295775,0.784530386740331,-0.482076070375475,0.189455344632989,0.705789188856235,-0.553839827211583,1
0.955128205128205,0.423913043478261,-0.172377854289098,0.151063436916015,0.523210246786011,-0.206522498357849,1
0.242718446601942,2.27205882352941,-0.220828495575358,0.106303895057249,0.367952185153064,-0.194602807160245,1
0.685714285714286,0.606060606060606,-0.322781527248021,0.165886641236974,0.405022271026224,-0.375804011890547,1
0.974025974025974,0.217207334273625,-0.115239310919733,0.167756858242125,0.676244404327493,-0.123991650126359,1
0.987421383647799,0.963636363636364,-0.0917909288366602,0.118937638783474,0.720737702639617,-0.122826155543125,1
1.78214285714286,2.01438848920863,-0.0532354537474338,0.175281342084957,0.528867203777329,-0.00885350318020656,1
0.904761904761905,1.2,-0.219992759024598,0.287655273272945,1.26741657352363,-0.203201274684285,1
0.986666666666667,1.02040816326531,0.0141009612452103,0.169162519034832,0.914851394473277,-0.00344965680981088,1
0.912162162162162,1.02777777777778,-0.0540416688971252,0.0865458913119545,0.234550240395005,-0.048754368793329,1
2.66165413533835,0.880794701986755,-0.173229870525336,0.150526471098849,0.54576746714753,-0.120102784415129,1
0.980132450331126,1.04137931034483,-0.0700875198551199,0.154175007436515,0.613774804746696,-0.0979814944768858,1
0.866279069767442,1.10967741935484,-0.0547624653565949,0.109935404206598,0.769316865278117,-0.0960602660784293,1
1.01388888888889,0.979591836734694,-0.128616227348708,0.147793078059569,0.560830230249249,-0.149039752723895,1
1.03472222222222,0.966442953020134,-0.0805545355940139,0.100360693430821,0.354345597448652,-0.0467434378151983,1
1.00653594771242,1,-0.189835145847546,0.152369713022413,0.799254979282115,-0.229710428476821,1
0.374331550802139,2.83333333333333,-0.165838243652277,0.107450046781404,0.373049642345371,-0.0993549616260342,1
0.993006993006993,0.445482866043614,-0.128170616973244,0.0895460455319275,0.372962229739667,-0.135062386961475,1
1.01379310344828,0.993150684931507,-0.263257269386049,0.160677225230528,0.43960742133988,-0.285900499225743,1
1,1.01388888888889,-0.223609593296352,0.152017067501584,0.473376366447923,-0.256469831538738,1
0.986577181208054,0.980263157894737,-0.0149672291693948,0.149333790255369,0.693765549044858,-0.0575007364556129,1
1.55737704918033,0.606965174129353,-0.0916068759204047,0.155179240001536,0.853759420969586,-0.0738695665330518,1
0.98,0.263157894736842,-0.193303538850481,0.107616636628927,0.4527912600935,-0.248960448539797,1
2.14388489208633,0.908496732026144,-0.207805131607799,0.115543967829692,0.408641726401495,-0.203701429364661,1
0.986394557823129,0.35421686746988,0.0218041675165137,0.150792798701969,0.678279091412779,-0.0116093741635035,1
0.993333333333333,1.00671140939597,-0.0107892355952627,0.152123768812489,0.723509536153503,-0.0360432821996326,1
1.47663551401869,0.519417475728155,-0.303485888814618,0.168477904060947,1.02038113240971,-0.196884463440596,1
0.993055555555556,0.986301369863014,0.0577882859425512,0.141230764385894,0.604213288988717,0.0390785935626499,1
1.01342281879195,1,-0.192992712336303,0.162015885710907,0.513808348562758,-0.213449046604439,1
0.931972789115646,1.01379310344828,-0.188609023688018,0.154170195989192,0.363898158500704,-0.16756305154244,1
2.70503597122302,0.914473684210526,-0.120651630648097,0.121118739367423,0.438775310446834,-0.122192133701386,1
1.07843137254902,0.980769230769231,-0.0121804204100962,0.15038795622616,1.01616460599641,-0.0123179437205603,1
0.962335216572505,2.28879310344828,0.0533463995017459,0.14232629531528,0.719310564856085,0.0477211213011455,1
1.09090909090909,0.990990990990991,-0.0138151564614844,0.494585758656714,2.14854533675353,0.114242138467898,1
0.291115311909263,1.79322033898305,0.0265776445984256,0.150884110175436,0.681759234678176,0.00614047895949191,1
0.970760233918129,1.04907975460123,-0.248082202115735,0.161866720401585,1.06975144337159,-0.0908305740397352,1
2.66176470588235,0.906666666666667,-0.153129122990712,0.179526632371901,0.777091850012567,-0.192801253401535,1
0.895424836601307,1.01324503311258,-0.155330683494057,0.148687333821925,0.546600643708828,-0.170785733987331,1
2.67391304347826,0.926174496644295,-0.141112175835139,0.161593156042057,0.651805970753553,-0.170438288306524,1
0.209770114942529,2.54945054945055,-0.115628230655248,0.148952582162029,0.545051679497226,-0.141859344978677,1
0.577235772357724,1.03361344537815,-0.0092117826386844,0.115573089860101,0.874536043355412,0.0257662152181898,1
1.76470588235294,0.937931034482759,-0.185045398166386,0.107202356066409,0.383883281117633,-0.158465868990653,1
2.20588235294118,0.912751677852349,-0.178709852527723,0.161428452265899,0.564021381585028,-0.219403106387346,1
0.992857142857143,0.36745406824147,-0.174424349240311,0.144214255137876,0.481220063336393,-0.165319451254067,1
2,0.945205479452055,0.0126896818273238,0.152772842933767,0.756888530940589,0.0122782424714256,1
1.03738317757009,0.877049180327869,-0.156480185556594,0.275688840987119,1.53026331746829,-0.160818561767153,1
2.76296296296296,0.918367346938776,-0.193472229591488,0.143556664218656,0.391156507868454,-0.171028201367627,1
0.955128205128205,0.255737704918033,-0.0436513541257011,0.141160483595942,0.605903619341303,-0.0659745254488116,1
0.979452054794521,0.941935483870968,0.0303576514127058,0.140016322465844,0.605399527554563,-0.0060264760946551,1
1.05633802816901,1.08396946564885,-0.139892052029258,0.199743141968604,0.953038547887165,0.274612545464778,1
0.387267904509284,2.71223021582734,-0.216939084398652,0.107189663091044,0.370793246467153,-0.20563083096378,1
2.80147058823529,0.931506849315068,-0.031582224282745,0.11631596139971,0.414635138009135,-0.0257849053052223,1
1.12571428571429,1.30597014925373,-0.65087630273769,0.370126270173759,1.73317312321825,-0.35795348467373,1
0.924657534246575,0.993197278911565,-0.154667422148276,0.165421331336563,0.564677149131727,-0.151716513021288,1
2.92647058823529,0.925170068027211,-0.0571073777322677,0.10616212772067,0.568246796051261,-0.0545953706600693,1
1.09929078014184,0.839285714285714,-0.169173144655138,0.0775510084082139,0.390195497315358,-0.12703916837379,1
2.26122448979592,1.70138888888889,-0.240923353714801,0.103760181880996,0.479157727557909,-0.223252976378045,1
0.952702702702703,1.03496503496504,-0.150860469124333,0.115237196425304,0.272595461223781,-0.0961367885753086,1
0.243941841680129,2.476,-0.149379151461255,0.162206545099583,0.752250094275846,-0.169501585343027,1
1.28217821782178,0.957345971563981,-0.370467880307246,0.205296528837047,0.699751134511804,-0.330023575484639,1
1,1.02040816326531,-0.104882769945916,0.177604869703946,0.724101024895432,-0.161007922034125,1
0.993865030674847,1,-0.248100807743497,0.184258889415718,0.889532432009461,-0.248327564726968,1
0.390501319261214,2.82835820895522,-0.158464245178639,0.11894471720447,0.531712399459978,-0.141696530997465,1
0.993939393939394,1.375,-0.303492271731699,0.154699205462512,0.926876472672975,-0.170760727895441,1
0.918918918918919,0.398921832884097,-0.198295984154586,0.195441767003983,0.719589704939422,-0.240292687117448,1
0.237639553429027,1.95327102803738,0.033169001541629,0.158058662422303,0.833166308333544,0.00209844489007658,1
1.65714285714286,0.939597315436242,-0.149641867008524,0.167663896785444,0.588834493518385,-0.191438043820882,1
1.02040816326531,0.273234200743494,-0.154379451138,0.11571859321247,0.53785170845445,-0.14550027525987,1
