signal_std,wl_side,R_val,RR_r_0/RR_r_1,P_val,Q_val
0.3991551458257197,63.0,1.2568820033467645,0.4615384615384615,0.4894267001713357,-0.2188721497805383
0.6409694389433856,53.0,1.0056191669320227,1.8837209302325584,0.8776149048477402,0.9594788531522692
0.3568737871132589,68.0,1.2941232902832642,1.7222222222222223,-0.0474553177867417,-0.0789399432841218
0.3642896284725831,59.0,1.191332053567971,2.230769230769231,-0.0564219381646124,-0.0495193972776953
0.6884296928634462,55.0,1.3866593219177763,1.4193548387096775,0.9721303789331072,-0.2234309284538834
0.3577636027144295,70.0,1.1437074374147342,0.9479166666666666,0.5695310288142047,-0.2173204003352329
0.4822226779064111,82.0,0.5881392701967496,1.4782608695652173,0.4997214152990673,-2.0788605996494574
0.3940487916190144,82.0,0.5839447236180902,1.0381679389312977,0.5220321995119904,0.5751005025125627
1.002677382105889,72.0,2.9159631006981908,1.1649484536082475,1.948409419597697,-0.3611217520651878
0.3829098050375658,67.0,1.1972554033379526,1.2148148148148148,0.6556074402796531,-0.2287672723690588
0.541175198528497,72.0,0.8913325797214805,1.1012658227848102,0.8526887206645837,0.8110033758332323
0.5352660157483147,74.0,2.5638510462192814,0.9310344827586208,0.2438249729975208,-0.1600256370315774
0.2817679998884249,69.0,1.3880810546177396,1.324675324675325,-0.0193497134450695,-0.1689870829814
0.3144239283132594,67.0,1.1275487277264964,2.1742424242424243,-0.1631546307349148,-0.2411693572443264
1.013646033429112,65.0,2.580984107894397,1.135135135135135,0.6817859967303957,-0.6431502538185253
0.2177939489870014,85.0,0.3085116702030493,1.2571428571428571,-0.0868090452261307,-0.1467331128950737
0.4383811557538014,70.0,0.500733757805734,1.5614035087719298,0.4695400215825009,0.3534575526684953
0.6482801270751937,58.0,0.9751403303949068,1.275,0.8248316639064406,0.3992072960375194
0.4107035084691632,62.0,1.4708200577777657,1.225,1.037090008270427,-0.2091358129151255
0.6028296845516955,50.0,0.8266336400776821,0.6833333333333333,0.7256132296439298,0.275884916870682
0.4545769160596097,81.0,0.6867839195979899,1.881720430107527,0.5354740013750718,0.4536840545236067
0.6148536418872844,52.0,0.9454049501671226,2.023529411764706,0.7408262942551025,-2.2225799054478337
0.994594813088223,68.0,2.5084392392104395,0.5613207547169812,0.6028936693404904,-0.5782272497987765
0.4406894360245441,88.0,0.9159545968612212,1.0755813953488371,0.6624333834546458,-1.169862474113058
1.0319832419643702,62.0,2.74847423575765,1.1851851851851851,1.538349527035114,-0.3683669650484741
0.6225549059625043,49.0,0.6538128018071914,1.3949579831932772,0.4999510036649724,0.2356794656288528
0.5155562849333657,80.0,0.7377164644695227,1.5233644859813085,0.6079162204880801,-2.119344425882515
0.3798188076013434,66.0,1.7231909801702252,1.4246575342465753,0.7897395589846208,-0.2758890899913808
0.3180810943664811,69.0,0.9783611881390416,1.55,0.5203328874547597,-0.2010414757281262
0.4614675904099806,89.0,0.569202841958057,1.3245614035087718,0.429214718900218,0.4242391730942547
0.619960289917849,50.0,0.6997629326212869,1.3416666666666666,0.5173531241649416,0.227304755359314
1.0375876024397723,65.0,2.6079518222993805,1.1842105263157894,1.1621335717585344,-0.4595398581424743
0.4343641942492763,61.0,1.7883880985991538,1.1900826446280992,0.7477247334787093,-0.013326285940347
0.3208428911082302,70.0,0.7563532821637858,1.2514285714285711,0.6786186818707861,0.6534254544908027
0.6083165158722776,58.0,0.9223513497687632,1.3109243697478992,0.7334715388203583,0.2651690338986373
0.547317298897684,50.0,0.8162535547583489,1.3416666666666666,-0.1937573386899017,-0.5747536961205952
0.9844428641768688,79.0,2.136678982071182,1.0384615384615383,1.1749085170472306,-0.9202973424181662
0.6406368354214268,54.0,0.3851739000926029,1.2950819672131149,0.2471873910105658,0.1197018408670887
1.039686343089426,71.0,2.527440988683105,1.0833333333333333,1.15283972784396,-0.5653352852047556
0.5285303981541912,79.0,2.2764450765558446,1.7407407407407407,1.2620037420394588,-0.3185946066026501
0.5234533136333048,82.0,0.7844308757274323,1.6923076923076923,0.6947416665923354,0.3294698818861098
0.4355463902319093,62.0,1.188845087361012,0.6742081447963801,0.7979972479275382,-0.2510355098432759
0.5053739656119279,77.0,0.7526858038570274,1.53125,0.5619327687201233,0.5648871417047201
0.4732506195256071,71.0,1.7541045158671107,1.048780487804878,1.3356477606400945,0.0306979044668376
0.6049163942371928,56.0,0.7879340650542925,1.227642276422764,0.6167073286352635,0.2167340332128192
1.0614492807560485,79.0,2.801287866372544,0.5275229357798165,0.7846729790081878,-0.1984728163506411
0.9574207715394328,70.0,2.65937972927192,0.5607476635514018,1.3890045892602931,-0.1985400476607718
0.4214381311669714,69.0,0.5166540736669415,1.0416666666666667,0.3926104689982044,-1.7334396636405025
0.8382036237506914,80.0,2.8306281533654465,1.0555555555555556,1.0774395706718232,-0.4138050288246299
0.4851532141185302,91.0,2.181204250118296,2.207547169811321,1.0353640013039285,-0.2690437147425092
0.4220656216859014,90.0,0.6417932580315133,1.7570093457943925,0.5291474302595137,0.6147088847345701
0.6461932480338611,56.0,1.2800000000000002,1.2796610169491525,1.0682444410212724,0.6808511904822863
0.4837035569628453,62.0,1.4316749140831284,1.236842105263158,1.0874667953473005,-0.3014584326018125
0.913546458849631,75.0,2.458186684451108,0.9642857142857144,0.7068166287459579,-0.7003058639284809
0.5738548791257855,56.0,0.6195627397185097,1.3166666666666669,0.4185582909829006,0.6130207381075843
0.5461264724797847,72.0,0.6923050391709236,1.68,0.6039900684643806,0.6730235611236842
0.342893574731402,91.0,0.4721237825243145,1.3276836158192091,0.4172454005671758,0.4695127422853249
0.6618497499244629,58.0,0.9119142678174544,1.2377049180327868,0.8062905889170113,0.2893371335492758
0.4521330195398343,89.0,0.7064140653365168,1.2571428571428571,0.5550415889886273,-1.8265006054945672
0.4637694090120137,81.0,0.7492791308817442,1.796116504854369,0.1815184263350894,0.2341406378493656
0.3097245499492283,59.0,1.184576663387319,1.8571428571428568,-0.1449288198234769,-0.2574860002468886
0.4894850357095575,100.0,1.956796746428321,2.006172839506173,0.9620376150311324,-0.4297782332523668
0.4955952260583189,66.0,0.5843323261494308,1.2281879194630871,0.4345634709905345,-2.1741423167132963
0.4834015038023135,69.0,1.77334412069623,1.2195121951219512,0.8823426179913898,-0.2030886092609427
0.4582989754753795,74.0,1.8213568456359743,1.8739495798319328,1.0795312189740378,-0.2190152768211062
0.61250970533963,56.0,0.740630821639943,1.9146341463414636,0.5940052467758266,0.2051114612943835
0.4379970518019932,71.0,0.994960334444762,1.0252100840336134,0.2842177086963774,-0.6187405332112408
0.406382781061553,81.0,0.550304941245762,1.4166666666666667,0.4808478825028763,-0.44014800088819
0.5057887100350699,74.0,0.6637742076935524,1.5454545454545454,0.4910697863212745,0.3903507863619565
0.5170613664309316,67.0,0.8295363208307156,1.4444444444444444,0.4344640210655499,0.7935603453635324
0.3892451065901162,58.0,1.7651661954357212,1.457142857142857,0.6689883581505546,-0.2903353401029828
0.4171996667354621,65.0,1.756636879104156,1.1206896551724137,1.4231973443233887,0.3602444883628215
0.6627986211824768,70.0,2.486744631993398,1.31875,1.6401051976087655,-0.1357814515584544
0.6001629714758235,52.0,0.6760361832256676,1.2991452991452992,0.4505416216974449,0.2265788443590221
0.3730575996146899,74.0,1.4162751069636783,1.2,0.6492998189883086,-0.0839413985223507
0.3612272476468629,67.0,0.4166818451642335,1.930555555555556,0.2250200957154968,-0.5779909177969057
0.2304435201833501,91.0,0.5510401484452981,1.4150943396226414,0.3047816845636365,-0.0261882068056386
0.6641946820043506,60.0,1.3464766756461126,1.5562130177514792,0.6894886307680703,-0.1746562147144429
0.6107370304311118,54.0,0.8669373608434767,1.9367088607594936,0.6581776722732913,-2.111657278043793
1.0091253012371877,67.0,2.5666087692464545,1.2450980392156863,1.2086805892192505,-0.55363754611523
0.5142179817227601,82.0,2.172522339385251,2.048,1.000848128535254,-0.3910751360166119
0.4584531804589723,88.0,0.6494611701473078,1.7102803738317758,0.5409239446678585,0.6144778921315509
0.145849673192086,62.0,0.0881752720178316,1.3032786885245902,-0.2735632784526236,-0.3358706475346757
0.5959379044964669,56.0,0.8840861076430063,1.3017241379310345,0.6757739545946819,-2.008523316074289
0.2639389404323963,47.0,0.2978220507485623,0.9850746268656716,0.2006610503773657,0.2716947682214501
0.609269252554951,53.0,0.7945279596305468,1.5463917525773196,0.5475564812279411,-2.1846505401548093
0.6550835742368136,54.0,0.9085312966103348,1.9870129870129871,0.6038337529227615,0.3152072783784279
0.6642553630750573,55.0,1.4786483824366117,1.5,0.6955074830617413,-0.2466745828887189
0.5490465277751807,100.0,2.33704112868349,2.076923076923077,1.0611276260376048,-0.3435049397863383
0.4777245274738161,83.0,2.084799875075089,1.2147239263803682,1.0845439475590248,-0.3135268099674174
0.6011282054407333,55.0,0.956979555375302,1.3076923076923077,0.8399078262649713,0.3368049992953049
0.5395463174346637,64.0,0.7988874830440578,1.3565217391304347,0.7470611922534702,0.2945166099558296
0.3936737637922246,63.0,1.0558507009963498,1.3306451612903225,0.7710252960405337,-0.2916042441967685
0.5389328155512322,72.0,0.7399203252402694,1.105263157894737,0.393826174551998,0.5622949573588627
0.5192586482601929,71.0,0.6725245819751041,1.3059701492537314,0.2668947156506382,0.1254541036805868
0.3593562037828491,69.0,1.055595302695799,1.4173228346456692,-0.2021362887361752,-0.2493034805664707
0.3077419101109433,65.0,1.3404135956667378,1.4545454545454546,-0.1040407980041365,-0.2516660670147111
1.0054964413428795,70.0,2.58651086368868,0.5514018691588785,1.5903456989803568,-0.5868010501482142
0.4375433841954971,78.0,0.5881140496637975,1.376068376068376,0.5657970746173504,0.5748779871680243
0.5122269957331866,83.0,0.744780634969471,1.3584905660377358,0.6321637913117809,-1.9434961883197488
0.63935442865297,56.0,0.6184003937092375,1.2735042735042734,0.413854576501257,-0.0331255518545407
0.8947514022585227,81.0,2.689223549688003,1.1770833333333333,1.6498408699281355,-0.0314931096439751
0.49544243684704,80.0,2.3994022893941875,1.992,1.169798663847888,-0.2416964857702555
0.1918575356380966,64.0,0.6194878046588852,1.218045112781955,0.0709116912354163,-0.4186124265384167
0.3805628133380738,70.0,1.0438050739826583,1.2269938650306749,-0.2031936011990534,-0.2909903408919845
0.5383461401991243,81.0,0.6575119302743044,1.4086956521739131,0.5527454178994999,0.624055518558163
0.5682643240841342,93.0,0.8379416163593287,0.4478527607361963,0.1758493253560513,0.0475636894397785
0.4701383238235353,79.0,1.9485681490297184,1.855855855855856,1.3766790746801103,-0.1778457151543426
0.5956644208564047,81.0,0.7486624250855012,1.4521739130434783,0.6764150503620373,-2.3370468295429827
0.6938283965647234,49.0,0.9648958544867376,2.025641025641025,0.7401352938026355,0.4263332373796895
0.4001444449417409,86.0,0.5283991383710774,1.431818181818182,0.4461789100500056,0.4086845795642813
0.2664645395314793,76.0,0.944992137747842,1.4316546762589928,-0.2642049041310949,-0.4566820673285252
0.6276706544746434,56.0,0.8387279549157571,1.325,0.7865221119883716,0.818777683775675
0.5406703620912204,77.0,1.8182180145504456,1.0344827586206895,-0.4795631021538348,-0.526418813107583
0.2126692607246443,45.0,0.2556724004697668,1.8725490196078431,0.1818878643768033,0.2337899235705549
0.3386365725758924,104.0,0.5236891725229247,1.4193548387096775,0.2700925071566771,0.4868836874293005
0.653918601077531,53.0,0.7724796621158907,1.61,0.6532396231153283,0.1193002058461171
0.4409983620892396,63.0,1.5549317146444963,1.2231404958677683,-0.1684957493473537,-0.2884167883956253
0.4601432924508323,61.0,1.835108124856215,1.2100840336134453,1.2303890421147168,-0.1406800387481084
0.4443458601512594,61.0,1.4503541926564465,1.4488188976377954,-0.0745750380989878,-0.1936413878308341
0.5396724427371566,98.0,2.5383728745747254,1.5893719806763285,1.3748625205219929,-0.2747942496390523
0.9890870922424434,80.0,2.565942696957809,1.0,1.0070486012276008,-0.5393802701763306
0.535654106358893,91.0,2.503768527707944,1.4972067039106145,1.1211579772376643,-0.4269118252573373
0.5870497410567403,84.0,2.554739371121971,1.3391812865497077,1.5001775928416277,-0.249842922502888
0.2240870478576052,46.0,0.3233236615019085,0.6594982078853047,0.215261701711808,-0.8171867881797416
0.3808243815496219,71.0,1.107211613646098,1.168,-0.2111265441582486,-0.2808236714170798
0.61850895871474,78.0,1.126871813409347,1.261744966442953,0.8567934305170554,-1.998132621188053
0.4077773270696821,66.0,1.0675361838730275,1.3660714285714286,0.6666668752404711,-0.2738080214038242
0.6516695795621261,55.0,0.8696197981357806,1.4166666666666667,0.6427227378929786,0.2857729979571982
0.5872436894728895,57.0,0.398343048419774,1.3220338983050848,-0.5331091520889634,-1.0433814806926516
0.5012496427349866,114.0,2.00670582093473,1.1935483870967742,1.0818369090536413,-0.0846996112875185
0.3496973034590624,64.0,1.1257575226142016,1.434782608695652,-0.1534732676401252,-0.2650317202958033
0.4757051469381207,84.0,0.5277285035300874,1.9381443298969072,0.2932372046293962,0.472615449579408
0.6100023402816473,55.0,0.87,1.793103448275862,0.5684886089743557,0.2342122375856751
0.3150741247543808,70.0,0.3989159433699514,1.3111111111111111,0.3375163383617339,0.2603460977336848
0.6634521724064044,88.0,1.1256655796020132,1.1367521367521367,0.3397287113889796,-0.1009298031929768
0.3604766679701179,65.0,1.1159162473166766,1.0470588235294118,0.8121598220549096,-0.113992171966639
0.6400848223901996,53.0,0.773011745759278,1.369747899159664,-0.3487552073556509,-0.3570623707081025
0.3176740201998422,99.0,0.3173784338292776,1.1388888888888888,-0.2014683641239106,-0.2439049610697392
0.4825541480221689,81.0,2.1224142522382468,1.8571428571428568,1.2294525028702985,-0.3290842910824031
0.3723833519172301,68.0,0.9838920462918126,1.872,0.2866548471034427,0.1993199600001621
0.4232074467826413,74.0,0.7261400404053042,1.7959183673469388,0.4597078960214763,0.6633412294240755
0.6481680559870318,56.0,0.8032009054998466,1.2735042735042734,0.6267573481946693,-2.312954062594045
0.3512315722999498,67.0,1.2571369745043302,1.0730337078651686,-0.0596474352757896,-0.0606474186601307
0.3965096412536986,66.0,1.294823119992903,0.9298245614035088,-0.013735754338876,-0.0622803562720166
0.505309922193006,75.0,0.8318773303727678,1.6363636363636365,0.5556064007742001,-1.9518250076895585
0.6581755539192595,56.0,1.3713647543643073,1.393939393939394,-0.315239615487561,-0.1713103503056208
0.4069091107792231,67.0,1.1984977604499956,1.0282485875706215,-0.1993326102396027,-0.2798628534562094
0.4462196847227484,71.0,1.029013953017111,1.4175824175824177,0.4116111766687092,-0.3994308940266695
0.3749012537824167,65.0,1.3234581176470697,1.4055944055944056,-0.0562685376225412,-0.1419419459397397
0.4324399453833008,88.0,0.5881175324947137,2.089108910891089,0.5260979429353672,0.5733269306566926
0.2394899789502705,55.0,0.3684248364229727,1.2325581395348837,0.3001846955032937,-0.7748291242149146
0.5179585255994439,82.0,2.366926569676128,2.549019607843137,1.2111474352298552,-0.3414451253996675
0.9882495291630974,71.0,2.944456786969157,1.2222222222222223,1.4535783892809435,0.041991822583716
0.5569391548530294,87.0,0.6885971311955619,1.3189655172413792,0.519047938099862,0.6504910037615068
0.761878402566185,54.0,1.1161216515933812,0.3356890459363957,-0.2111299773092827,-0.2190820125200671
1.0101573826001575,78.0,2.815760835673469,1.0530973451327434,1.1824594235544403,0.1469742951574601
0.520121952222332,87.0,2.02153556627848,1.288888888888889,1.2014019586452689,-0.3217061002234688
0.4368553233530763,81.0,0.6005702263988625,1.5233644859813085,0.5091810211781729,-1.845661459221731
0.3910572487943013,70.0,1.1032861422402729,1.0866141732283463,-0.0359651262033244,-0.1943240810056342
0.458128739403072,71.0,0.6140588191614963,1.4821428571428572,0.539246267197637,0.5725923515438422
0.6036773558724255,53.0,0.5401946767742322,1.3017241379310345,0.4193842487554569,-2.1067292267168067
0.5030778873009827,72.0,0.6866977720724914,1.6272727272727272,0.5361084429852092,-2.147138636599288
0.5990611618728946,56.0,0.8933417283728871,1.2627118644067796,-0.109519658406307,-0.158507924921723
0.52319662767036,69.0,0.769497487437186,1.970873786407767,0.6702793154164174,0.6638862256178244
0.4354594036538178,69.0,1.1819849246231158,1.4227642276422765,-0.2064100320688798,-0.2694275555022882
0.3967754603769795,70.0,1.165471128679615,1.3157894736842106,-0.1581396349279151,-0.1709114936321646
0.2950982700534177,82.0,1.2915483878906802,1.4965986394557824,-0.2406179403291103,-0.3745918578405028
0.5351626732588203,99.0,1.7264799264313828,1.019736842105263,-0.5279157132589465,-0.5829521068766232
0.1529984221740055,76.0,0.2804241811587766,1.89247311827957,0.1493023259779876,-0.0043138090352491
0.4401423789490893,67.0,0.618185657679174,1.3728813559322033,0.4475251788211892,-1.868226641402702
0.4905671946058,72.0,0.6951726387701632,1.5087719298245614,0.5893500817950713,0.6394469576564799
0.3917379032174726,67.0,1.2839804565862043,1.3,0.7570964932069006,-0.1559511256499682
0.3238577608233822,79.0,0.4811602140487131,1.235897435897436,0.435,0.4598840714754068
0.4792123920088875,76.0,0.4492256879100103,1.134453781512605,0.4170906642536505,0.3892153102494634
0.5277793789192293,77.0,0.7922161766163167,1.8053097345132745,0.7755744985301034,0.7580765905870346
0.5529194011274069,79.0,0.8179881400064806,1.5083333333333333,0.6542297482437149,0.7679949727730938
0.6285706609246342,58.0,0.8018268099164593,1.2583333333333333,0.5330626756164606,-2.2001513244527624
0.6963698888025894,79.0,1.2354895148471776,1.7433628318584071,0.8328376852186974,-0.785179669626175
0.4847472451510409,86.0,0.6721664014164859,1.1846153846153846,0.3704100665668643,0.0846754077162133
0.4718134815993165,88.0,0.6543969849246233,1.6095238095238096,0.4968174966009997,-1.886515264053308
0.4404291453168563,72.0,0.675609252039026,1.7946428571428572,0.5684101956067544,0.2184626648923333
0.564155929097405,71.0,0.8314489667696185,1.1370967741935485,0.6450804694874123,0.7620848595820108
0.5189833097070049,63.0,1.5587261563068813,0.4086021505376344,0.4390002395443222,-0.2862329206422828
0.3202030138465463,79.0,0.8670186299990342,1.755813953488372,0.6112545778428368,-0.0785132820624868
0.4514065202102285,78.0,0.6627498468609034,1.5047619047619047,0.4579629100807866,0.3721425013467266
0.4511452474506052,80.0,0.6186910327786993,1.6041666666666667,0.4946746927255907,0.3945079336332533
0.4800852653771623,67.0,1.5672824757772652,1.194915254237288,0.6752174826487786,-0.3274587709069457
0.6007400612710303,78.0,0.8635215635961915,1.1721854304635762,0.7606655327058243,-2.2017147894178897
0.1618805945911918,70.0,0.2490873091973129,1.0735294117647058,-0.1500173701792939,-0.2151485043595717
0.4957647197212355,66.0,1.864797668317958,1.2083333333333333,1.3605604659048214,0.0455587786877605
0.6251678402222813,50.0,1.0885864172613446,2.0963855421686746,0.9485836485859916,1.064290018761095
0.6504241474795733,65.0,2.357723255140271,1.2993630573248407,1.5945367226455185,-0.2141470269811176
0.1734226733763505,70.0,0.6125438473390518,1.5,0.1044202896794577,0.0083757438598222
0.6429478522489122,57.0,1.215974443483982,1.49079754601227,0.4364604891399791,-0.1990775584403761
0.4631688217406806,59.0,1.6737716152614468,1.2393162393162394,0.5364950494297817,-0.3332703101671533
0.5025835889993896,81.0,0.706654551115836,1.485981308411215,0.5054302422278031,-2.084693640949068
0.3867444612697623,64.0,1.283280394484465,0.9397590361445785,0.7340537611387028,-0.1266348963203911
0.5194380435347972,86.0,2.217324700227868,1.9727272727272729,1.1161315989812866,-0.151073526523074
0.3912988784261471,74.0,0.728497300673987,2.467289719626168,0.524918488362955,-1.7116040246761095
0.5312610073523197,76.0,2.16323274227013,1.9824561403508767,0.9996602287076158,-0.3935317956982444
0.6510883387124723,57.0,0.9486810044027492,1.7,0.7932249466052209,0.2962560602860005
0.6259856859097757,51.0,1.086004096111078,2.3142857142857145,0.980317007024534,0.4012563796521032
0.338395916916547,67.0,0.492129121575283,1.305263157894737,0.3898930917262962,0.3671573587623588
0.9426241770970166,75.0,2.3611893263265493,0.4823008849557522,1.3547736300691111,-0.5718119316981134
0.501251380084703,76.0,0.6644701499722706,1.485981308411215,0.5848938598052742,0.4956086896358354
0.6337563019686733,54.0,0.6540890348184585,1.296,0.5130815591318364,0.1499461977259604
0.5328264560742191,72.0,1.3254137046962873,0.388235294117647,0.7845869169196497,-0.2833138422102241
0.4641721529886414,58.0,1.2688717598621486,1.90625,-0.2152512562814071,-0.2299097713367902
0.4960790774264282,76.0,0.7584072357990592,1.4778761061946903,0.4052297112417822,0.2013880226611893
0.5681389101394292,73.0,0.8282206554787551,1.424,0.7513937103016524,-2.2833833147170823
0.4207144292398151,68.0,1.2658359019579983,1.1357142857142857,-0.1236432160804019,-0.1515252641105407
0.6476512946825154,59.0,0.89,1.2542372881355932,0.6966148401260424,-2.258983330533452
0.6530875797873843,56.0,1.0069915584635207,1.26890756302521,0.753439230443739,0.3660603481110889
0.6341865435271359,60.0,1.292967756236541,1.6011560693641618,0.9077808678205628,-1.8781503034273384
0.4673331804191876,71.0,0.5880241116997298,1.2416107382550337,0.3360722187914855,0.565
0.5014129279633242,67.0,0.7232009892029241,1.6851851851851851,0.6022193025073755,-2.1026468332535284
0.5458919054128681,72.0,0.6565774678839528,0.9282051282051282,0.5311381692950098,0.6409176667919873
0.906808257304288,74.0,2.725028555578961,1.0792079207920793,1.2818832302962833,-0.5345806994383635
